FRONT_LINE_VERSION=00000

MAP_RIGHT=190000
MAP_TOP=162000

AF01,aerodromo--A15,4130.94,149205,2,-A,15,2,0:1
AF01:H1,4692.94,149767.00,
AF01:H2,3568.64,148642.70,
AF01:P1,3836.64,148597.82,3805.16,148626.30,312,
AF01:P2,3964.07,148899.14,4002.73,148863.75,132,
AF01:P3,3964.62,149171.23,3945.18,149189.02,312,
AF01:P4,4000.67,149320.62,4039.32,149359.51,404,
AF01:P5,4376.67,149745.46,4427.67,149794.67,406,
AF01:P6,4501.79,149829.07,4527.88,149805.94,131,
#--- End AF01 (aerodromo--A15)

AF02,aerodromo--F14,58244.34,135076.33,2,-F,14,2,0:1
AF02:H1,58822.34,135654.33,
AF02:H2,57666.23,134498.22,
AF02:P1,58589.93,135299.32,58619.43,135271.74,133,
AF02:P2,58639.74,135159.49,58580.36,135100.49,225,
AF02:P3,57724.29,135374.20,57724.29,135454.62,360,
AF02:P4,57769.77,135740.59,57919.66,135740.59,90,
AF02:P5,58379.51,135579.95,58340.27,135540.41,224,
AF02:P6,58409.70,135599.87,58459.50,135550.67,134,
#--- End AF02 (aerodromo--F14)

AF03,aerodromo--E14,47150.04,131284.36,2,-E,14,2,0:1
AF03:H1,46541.04,131795.36,
AF03:H2,47759.05,130773.32,
AF03:P1,46494.65,130667.17,46486.23,130781.90,355,
AF03:P2,46597.06,130824.67,46625.58,130827.92,443,
AF03:P3,46710.28,131780.64,46729.58,131799.67,405,
AF03:P4,46969.53,131709.76,46989.94,131690.45,133,
AF03:P5,47632.97,131150.67,47689.34,131102.86,130,
AF03:P6,47762.82,131002.70,47709.47,130948.34,224,
#--- End AF03 (aerodromo--E14)

AF04,aerodromo--G13,62732.82,124638.22,2,-G,13,2,0:1
AF04:H1,62170.82,125200.22,
AF04:H2,63295.12,124075.91,
AF04:P1,63059.63,124020.25,62999.45,124079.54,314,
AF04:P2,62919.10,124190.41,62939.27,124210.27,405,
AF04:P3,62470.09,125319.94,62529.73,125379.74,404,
#--- End AF04 (aerodromo--G13)

AF05,aerodromo--I15,81454.55,145302.19,2,-I,15,2,0:1
AF05:H1,82095.55,145751.19,
AF05:H2,80812.89,144852.94,
AF05:P1,80889.72,144950.13,80859.36,144991.01,323,
AF05:P2,81020.51,145060.29,81031.80,145047.45,138,
AF05:P3,82069.41,145679.49,82000.93,145630.19,234,
AF05:P4,81768.91,145585.19,81819.78,145619.63,415,
#--- End AF05 (aerodromo--I15)

AF06,aerodromo--B06,12011.43,55624.97,2,-B,06,2,0:2
AF06:H1,11333.43,55233.97,
AF06:H2,12689.50,56017.00,
AF06:P1,11399.26,55320.49,11376.22,55357.36,328,
AF06:P2,11370.08,55371.57,11399.65,55389.23,419,
AF06:P3,12499.28,55799.67,12402.10,55741.93,239,
#--- End AF06 (aerodromo--B06)

AF07,aerodromo--E02,47724.06,11567.13,2,-E,02,2,0:2
AF07:H1,46949.06,11567.13,
AF07:H2,48499.06,11567.13,
AF07:P1,47400.28,11470.36,47399.63,11417.78,180,
AF07:P2,47041.30,11347.67,47043.90,11461.27,361,
AF07:P3,47600.28,11739.82,47699.46,11740.15,449,
AF07:P4,48239.86,11779.57,48319.63,11779.57,90,
AF07:P5,48459.66,11759.72,48459.31,11679.95,180,
#--- End AF07 (aerodromo--E02)

AF08,aerodromo--F06,57936.32,56200.44,2,-F,06,2,0:2
AF08:H1,58535.32,56703.44,
AF08:H2,57335.82,55696.82,
AF08:P1,57401.11,55814.74,57374.78,55846.96,320,
AF08:P2,57919.95,56250.05,57958.83,56281.88,410,
AF08:P3,58524.77,56585.70,58454.81,56517.46,225,
#--- End AF08 (aerodromo--F06)

AF09,aerodromo--H06,71162.82,59132.37,2,-H,06,2,0:2
AF09:H1,70586.82,59708.37,
AF09:H2,71739.41,58555.78,
AF09:P1,70800.10,59259.87,70879.66,59260.03,449,
AF09:P2,70980.07,58840.09,70960.03,58859.91,314,
AF09:P3,71094.44,58914.42,71150.61,58968.69,405,
AF09:P4,71020.02,59649.79,71050.10,59678.92,405,
#--- End AF09 (aerodromo--H06)

AF10,aerodromo--H08,77483.28,74540.01,2,-H,08,2,0:2
AF10:H1,76795.28,74143.01,
AF10:H2,78172.26,74938.01,
AF10:P1,76869.41,74300.36,76857.87,74318.02,326,
AF10:P2,77079.89,74520.21,77119.53,74460.38,146,
AF10:P3,77726.53,73862.98,77736.19,73894.25,377,
AF10:P4,77800.01,74039.95,77859.76,74020.37,108,
AF10:P5,77809.83,74843.34,77799.57,74863.88,333,
AF10:P6,77777.63,74947.43,77828.97,74974.97,421,
AF10:P7,77958.26,75020.71,77979.27,74982.44,151,
#--- End AF10 (aerodromo--H08)

AF11,aerodromo--F10,57740.12,99543.12,2,-F,10,2,0:2
AF11:H1,57030.12,99953.12,
AF11:H2,58450.41,99133.12,
AF11:P1,58173.47,99078.65,58112.61,98973.27,210,
AF11:P2,57698.96,99115.30,57734.30,99180.09,388,
AF11:P3,57500.01,99299.98,57455.04,99287.05,253,
AF11:P4,57396.00,99361.27,57385.32,99397.81,343,
AF11:P5,57877.83,99628.89,57855.34,99712.66,344,
AF11:P6,57410.62,99866.14,57498.33,99821.17,117,
#--- End AF11 (aerodromo--F10)

AF12,aerodromo--K11,100358.79,104628.12,2,-K,11,2,0:1
AF12:H1,100756.79,105318.12,
AF12:H2,99959.29,103936.80,
AF12:P1,100815.98,104106.57,100835.87,104032.81,164,
AF12:P2,100778.45,104946.34,100758.18,104915.16,213,
AF12:P3,100803.39,105157.60,100859.52,105124.86,120,
AF12:P4,100462.74,105026.64,100405.05,105060.93,300,
AF12:P5,100380.11,105183.32,100451.82,105297.91,392,
#--- End AF12 (aerodromo--K11)

AF13,aerodromo--J03,96452.74,26003.13,2,-J,03,2,0:2
AF13:H1,96995.74,25460.13,
AF13:H2,95909.09,26546.79,
AF13:P1,95783.55,26300.26,95886.66,26403.37,404,
AF13:P2,96792.30,25801.85,96808.69,25816.34,408,
AF13:P3,96900.37,25849.88,96939.45,25810.43,135,
AF13:P4,97039.71,25679.86,97010.16,25650.32,225,
#--- End AF13 (aerodromo--J03)

AF14,aerodromo--N11,136418.81,107651.32,2,-N,11,2,0:1
AF14:H1,137186.81,107651.32,
AF14:H2,135650.05,107651.32,
AF14:P1,136041.27,107413.47,136041.27,107384.77,180,
AF14:P2,135744.19,107428.88,135744.72,107499.03,360,
AF14:P3,136805.00,107750.16,136804.22,107776.61,358,
AF14:P4,136857.90,107857.51,136918.58,107858.29,449,
#--- End AF14 (aerodromo--N11)

AF15,aerodromo--P10,153871.66,97139.3,2,-P,10,2,0:1
AF15:H1,154449.66,97717.30,
AF15:H2,153293.53,96561.17,
AF15:P1,153354.45,96800.21,153296.36,96858.30,315,
AF15:P2,153700.04,97288.56,153652.78,97288.56,270,
AF15:P3,153736.47,97599.69,153771.92,97599.69,90,
AF15:P4,153886.13,97815.31,153931.42,97856.67,407,
AF15:P5,154410.91,97349.61,154321.31,97259.03,224,
#--- End AF15 (aerodromo--P10)

AF16,aerodromo--P09,157749.11,86291.54,2,-P,09,2,0:1
AF16:H1,157096.11,86748.54,
AF16:H2,158402.67,85833.69,
AF16:P1,157195.20,85881.55,157127.44,85871.54,261,
AF16:P2,157099.72,86224.98,157158.24,86237.30,438,
AF16:P3,158028.54,85849.31,157998.38,85868.59,302,
AF16:P4,158130.90,86141.55,158178.86,86206.82,396,
AF16:P5,158342.04,86182.09,158435.50,86114.84,125,
#--- End AF16 (aerodromo--P09)

AF17,aerodromo--O02,141266.39,19796.19,2,-O,02,2,0:2
AF17:H1,140703.39,19233.19,
AF17:H2,141831.23,20361.03,
AF17:P1,141206.54,19120.10,141207.57,19197.71,360,
AF17:P2,141469.68,20155.73,141423.09,20199.07,312,
AF17:P3,141466.43,20361.61,141546.62,20437.45,406,
AF17:P4,141825.09,20209.91,141879.26,20160.07,132,
#--- End AF17 (aerodromo--O02)

AF18,aerodromo--R05,177865.98,48303.73,2,-R,05,2,0:1
AF18:H1,177467.98,48993.73,
AF18:H2,178265.48,47612.42,
AF18:P1,178509.92,48000.11,178539.78,47949.88,149,
AF18:P2,178413.66,47834.83,178331.28,47785.70,239,
AF18:P3,177964.68,47790.15,177931.90,47849.33,331,
AF18:P4,177473.99,48564.88,177434.84,48623.15,326,
AF18:P5,177386.72,48771.70,177423.63,48792.88,420,
#--- End AF18 (aerodromo--R05)

AF19,aerodromo--S06,183898.56,52938.62,2,-S,06,2,0:1
AF19:H1,183178.56,52603.62,
AF19:H2,184619.59,53275.58,
